Species_1,Species_2,Species_3,Species_4,Species_5,Species_6,Species_7,Species_8,Species_9,Species_10,Altitude,Soil_pH,Moisture,Unnamed: 13,Unnamed: 14,Unnamed: 15
1.3862943611198906,2.1972245773362196,2.1972245773362196,1.9459101490553132,1.0986122886681096,1.3862943611198906,1.0986122886681096,0.6931471805599453,1.6094379124341003,1.791759469228055,602079.5515797646,0.11849195242948168,20.467806984186595,,,
2.1972245773362196,2.0794415416798357,1.791759469228055,1.3862943611198906,1.0986122886681096,1.791759469228055,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.791759469228055,4583127.286211025,0.12244887720399607,6.557440508580084,,,
2.0794415416798357,1.791759469228055,1.6094379124341003,2.0794415416798357,1.791759469228055,2.302585092994046,1.791759469228055,1.791759469228055,1.791759469228055,1.9459101490553132,714798.1786428682,0.11580733750749574,6372.35038023414,,,
2.0794415416798357,1.9459101490553132,1.791759469228055,1.791759469228055,2.1972245773362196,1.791759469228055,2.302585092994046,1.791759469228055,1.9459101490553132,1.791759469228055,982984.8099733049,0.09630993515768481,17262.21695757738,,,
1.3862943611198906,2.639057329615259,1.6094379124341003,1.6094379124341003,1.791759469228055,1.3862943611198906,1.9459101490553132,2.0794415416798357,1.6094379124341003,1.3862943611198906,2021551.9983958919,0.111800804222815,15483.216704420425,,,
2.1972245773362196,1.3862943611198906,1.9459101490553132,1.6094379124341003,1.9459101490553132,2.0794415416798357,1.791759469228055,1.9459101490553132,1.791759469228055,1.0986122886681096,6515169.84622074,0.14109988937912182,9499.547957074046,,,
1.791759469228055,1.6094379124341003,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.0986122886681096,1.0986122886681096,1.3862943611198906,1.3862943611198906,551682.300486654,0.10968500750686455,2882.5367286361798,,,
1.0986122886681096,1.3862943611198906,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.9459101490553132,2.0794415416798357,2.1972245773362196,1.0986122886681096,2.0794415416798357,6733310.193766878,0.14960893892652197,54.50575913334617,,,
2.302585092994046,2.1972245773362196,2.0794415416798357,2.0794415416798357,0.6931471805599453,1.6094379124341003,1.0986122886681096,1.9459101490553132,1.9459101490553132,1.3862943611198906,547964.1697333733,0.1326538732050624,5.640160428596134,,,
1.3862943611198906,2.302585092994046,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.9459101490553132,2.302585092994046,0.6931471805599453,8650355.455122532,0.12607544887793168,106.18369253409351,,,
1.9459101490553132,1.791759469228055,1.3862943611198906,1.3862943611198906,2.302585092994046,1.9459101490553132,1.791759469228055,1.791759469228055,1.6094379124341003,1.0986122886681096,2794340.1841557208,0.10295117022599978,21.97943579301641,,,
1.6094379124341003,1.9459101490553132,1.791759469228055,1.3862943611198906,1.9459101490553132,1.0986122886681096,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.791759469228055,8654791.616743164,0.13783131726992343,8.95658228507645,,,
1.9459101490553132,1.3862943611198906,2.1972245773362196,1.0986122886681096,2.1972245773362196,1.0986122886681096,1.0986122886681096,2.0794415416798357,1.791759469228055,1.3862943611198906,4048601.941585457,0.13940077120536243,4.396657688771813,,,
1.3862943611198906,1.0986122886681096,1.791759469228055,0.6931471805599453,0.6931471805599453,1.0986122886681096,1.791759469228055,2.0794415416798357,2.0794415416798357,1.9459101490553132,5513850.447400685,0.12655748802259573,1863.756358783404,,,
1.6094379124341003,1.3862943611198906,1.0986122886681096,1.9459101490553132,1.6094379124341003,1.791759469228055,2.0794415416798357,1.6094379124341003,2.0794415416798357,1.9459101490553132,357567.4997718504,0.1363043740661321,3.012731455676742,,,
2.1972245773362196,2.302585092994046,1.791759469228055,1.9459101490553132,1.6094379124341003,2.0794415416798357,1.3862943611198906,1.6094379124341003,2.0794415416798357,1.6094379124341003,1456891.0194516159,0.1095693975890726,2793.992167613351,,,
1.3862943611198906,1.6094379124341003,1.791759469228055,1.6094379124341003,1.9459101490553132,0.6931471805599453,0.6931471805599453,1.9459101490553132,2.302585092994046,1.3862943611198906,640786.4863296165,0.14450724024026285,10.201347389779398,,,
1.3862943611198906,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.9459101490553132,2.0794415416798357,1.3862943611198906,1.3862943611198906,2.0794415416798357,1.3862943611198906,1538469.3474832065,0.14593147397302397,5.5605595588569425,,,
1.6094379124341003,1.0986122886681096,2.3978952727983707,1.791759469228055,1.6094379124341003,1.9459101490553132,2.1972245773362196,1.6094379124341003,2.302585092994046,0.6931471805599453,634920.9926860973,0.1322370012241007,6.088655637337496,,,
2.1972245773362196,1.3862943611198906,1.0986122886681096,1.3862943611198906,1.6094379124341003,1.791759469228055,1.791759469228055,1.3862943611198906,1.0986122886681096,1.6094379124341003,1676916.0870883707,0.1332983638528646,1151.0504808340804,,,
1.3862943611198906,1.6094379124341003,1.3862943611198906,1.791759469228055,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.791759469228055,1.3862943611198906,1.6094379124341003,2358243.915188309,0.10070968043409383,24.737118494956256,,,
1.791759469228055,1.9459101490553132,1.791759469228055,2.302585092994046,2.0794415416798357,1.9459101490553132,1.0986122886681096,1.791759469228055,2.302585092994046,2.1972245773362196,436086.873920819,0.1117390746925345,119.68403159578347,,,
2.302585092994046,1.6094379124341003,2.302585092994046,1.9459101490553132,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.3862943611198906,1.9459101490553132,4978165.52218337,0.12364682091692385,410.06640988672956,,,
1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,2.302585092994046,1.6094379124341003,0.0,1.3862943611198906,1.791759469228055,1.6094379124341003,3672986.1849477235,0.1476109649232123,6278.965800546615,,,
1.9459101490553132,1.3862943611198906,2.0794415416798357,1.791759469228055,1.9459101490553132,1.6094379124341003,1.3862943611198906,2.1972245773362196,1.9459101490553132,1.6094379124341003,1353671.1142304763,0.11306636811132596,1888.2360481658,,,
1.9459101490553132,1.3862943611198906,1.791759469228055,2.0794415416798357,1.6094379124341003,2.1972245773362196,1.9459101490553132,1.3862943611198906,1.6094379124341003,1.9459101490553132,3269298.417771063,0.14286153783703465,30.967898854746867,,,
2.1972245773362196,2.3978952727983707,1.791759469228055,2.3978952727983707,1.3862943611198906,1.9459101490553132,1.6094379124341003,1.9459101490553132,1.0986122886681096,1.791759469228055,540006.3991558348,0.15491317426417048,8.875948417717918,,,
1.9459101490553132,1.9459101490553132,2.302585092994046,1.791759469228055,1.6094379124341003,2.0794415416798357,1.3862943611198906,1.0986122886681096,2.1972245773362196,1.3862943611198906,3763081.0247869724,0.10883726137156788,4.4743848732673035,,,
2.3978952727983707,1.791759469228055,1.791759469228055,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.791759469228055,1.6094379124341003,1.0986122886681096,1.791759469228055,7970686.886625596,0.1202364915403165,41.03345503042755,,,
0.0,1.0986122886681096,2.0794415416798357,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.791759469228055,1.6094379124341003,2.1972245773362196,2.0794415416798357,1680710.9902903948,0.11209683055786575,28.762237911415628,,,
1.9459101490553132,0.6931471805599453,1.0986122886681096,2.1972245773362196,1.3862943611198906,1.9459101490553132,2.0794415416798357,1.9459101490553132,1.9459101490553132,1.0986122886681096,4702504.795429617,0.12021069107199553,164.88777668628487,,,
1.9459101490553132,1.6094379124341003,1.3862943611198906,1.0986122886681096,1.791759469228055,0.0,1.6094379124341003,1.791759469228055,1.6094379124341003,2.1972245773362196,688061.3843507747,0.11290720618006406,1273.5098384744947,,,
1.9459101490553132,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.0986122886681096,1.0986122886681096,2.0794415416798357,1.791759469228055,1.3862943611198906,2.0794415416798357,5247847.15629842,0.13607340897640466,1423.1514332720499,,,
2.0794415416798357,2.0794415416798357,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.9459101490553132,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.3978952727983707,1496989.5238365282,0.14355941174615636,34.871491014231175,,,
1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,0.6931471805599453,2.4849066497880004,1.6094379124341003,1.9459101490553132,2.0794415416798357,1.791759469228055,917722.624446344,0.11518621353418529,83.04167606999295,,,
1.3862943611198906,2.0794415416798357,0.6931471805599453,1.6094379124341003,2.1972245773362196,1.9459101490553132,1.0986122886681096,1.9459101490553132,1.6094379124341003,1.791759469228055,3866266.228897314,0.13895469289418727,13.878746700269138,,,
1.791759469228055,1.6094379124341003,1.791759469228055,1.0986122886681096,2.1972245773362196,1.0986122886681096,2.0794415416798357,2.1972245773362196,1.6094379124341003,1.0986122886681096,302795.82430424757,0.13679048069521618,3284.3026023126754,,,
1.3862943611198906,1.9459101490553132,1.6094379124341003,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.791759469228055,1.3862943611198906,6616984.898286424,0.13254745950807195,4.534127569574514,,,
1.6094379124341003,1.791759469228055,1.0986122886681096,1.6094379124341003,2.0794415416798357,2.1972245773362196,2.0794415416798357,1.9459101490553132,2.0794415416798357,1.3862943611198906,261876.487335585,0.12472748356000742,1440.8308070296032,,,
